epoch,step,train_loss,train_r2,val_loss,val_r2
50,6549,0.41275298595428467,0.6798458099365234,,
50,6578,,,0.222701296210289,0.7645366787910461
51,6599,0.308381587266922,0.6213226318359375,,
51,6649,0.19706016778945923,0.7192519903182983,,
51,6699,0.20381201803684235,0.8531360626220703,,
51,6707,,,0.4674525558948517,0.5228683948516846
52,6749,0.4042748212814331,0.682436466217041,,
52,6799,0.2632905840873718,0.7068585157394409,,
52,6836,,,0.21441340446472168,0.7709742784500122
53,6849,0.2443981170654297,0.7494364976882935,,
53,6899,0.2094239443540573,0.7529588341712952,,
53,6949,0.235784113407135,0.6831849217414856,,
53,6965,,,0.21439513564109802,0.7691403031349182
54,6999,0.4076833724975586,0.5338273048400879,,
54,7049,0.3028985559940338,0.7198376655578613,,
54,7094,,,0.22071245312690735,0.7643323540687561
55,7099,0.20338074862957,0.7937595248222351,,
55,7149,0.15910615026950836,0.8314078450202942,,
55,7199,0.27015364170074463,0.8074631690979004,,
55,7223,,,0.30337706208229065,0.6861835718154907
56,7249,0.5099544525146484,0.6385036706924438,,
56,7299,0.2722061574459076,0.8559213280677795,,
56,7349,0.18226970732212067,0.7629605531692505,,
56,7352,,,0.2083413451910019,0.7765306234359741
57,7399,0.26559025049209595,0.7308180332183838,,
57,7449,0.20079277455806732,0.7321447134017944,,
57,7481,,,0.22020134329795837,0.7670578956604004
58,7499,0.38403716683387756,0.39237910509109497,,
58,7549,0.27395206689834595,0.7859216332435608,,
58,7599,0.20455728471279144,0.7809450626373291,,
58,7610,,,0.21583271026611328,0.7702338099479675
59,7649,0.28693699836730957,0.7770829200744629,,
59,7699,0.24841253459453583,0.8084594011306763,,
59,7739,,,0.5208982229232788,0.47018134593963623
60,7749,0.18220902979373932,0.8239920735359192,,
60,7799,0.1631895899772644,0.8440864682197571,,
60,7849,0.15320871770381927,0.8660886883735657,,
60,7868,,,0.24120427668094635,0.7469348311424255
61,7899,0.48970767855644226,0.5434006452560425,,
61,7949,0.23361806571483612,0.783854067325592,,
61,7997,,,0.2731771171092987,0.7159622311592102
62,7999,0.23792341351509094,0.6551047563552856,,
62,8049,0.3244454264640808,0.764115571975708,,
62,8099,0.15378105640411377,0.8549753427505493,,
62,8126,,,0.21369938552379608,0.7712280750274658
63,8149,0.06956358253955841,0.9125382304191589,,
63,8199,0.2816257178783417,0.7356588840484619,,
63,8249,0.2078736126422882,0.8080906867980957,,
63,8255,,,0.22326721251010895,0.7640450596809387
64,8299,0.3364090025424957,0.690953254699707,,
64,8349,0.21980133652687073,0.7896163463592529,,
64,8384,,,0.2244081348180771,0.7627634406089783
65,8399,0.1368134468793869,0.8221070766448975,,
65,8449,0.5340198874473572,0.5952614545822144,,
65,8499,0.24333986639976501,0.850801944732666,,
65,8513,,,0.21015948057174683,0.7753457427024841
66,8549,0.38584375381469727,0.7392523288726807,,
66,8599,0.24269159138202667,0.8433729410171509,,
66,8642,,,0.21994352340698242,0.7670759558677673
67,8649,0.21602949500083923,0.7222630977630615,,
67,8699,0.11978471279144287,0.8231081962585449,,
67,8749,0.26635921001434326,0.7540635466575623,,
67,8771,,,0.2089880406856537,0.7750561237335205
68,8799,0.21799121797084808,0.6551018953323364,,
68,8849,0.13451774418354034,0.8218915462493896,,
68,8899,0.15976327657699585,0.8944953680038452,,
68,8900,,,0.21927405893802643,0.7676438093185425
69,8949,0.26921215653419495,0.7141470313072205,,
69,8999,0.28568530082702637,0.6362535953521729,,
69,9029,,,0.22585521638393402,0.7614952921867371
70,9049,0.1398061215877533,0.8368786573410034,,
70,9099,0.15476703643798828,0.8733721971511841,,
70,9149,0.15938159823417664,0.7871289253234863,,
70,9158,,,0.2278856486082077,0.7600119709968567
71,9199,0.19753794372081757,0.7288836240768433,,
71,9249,0.19929203391075134,0.7163026332855225,,
71,9287,,,0.3400563895702362,0.6502372026443481
72,9299,0.16805312037467957,0.6410683393478394,,
72,9349,0.286895215511322,0.5300459265708923,,
72,9399,0.2148837447166443,0.8171748518943787,,
72,9416,,,0.21091218292713165,0.7733420133590698
73,9449,0.31625908613204956,0.47354835271835327,,
73,9499,0.15958459675312042,0.7852484583854675,,
73,9545,,,0.39975908398628235,0.5901501178741455
74,9549,0.1446780413389206,0.8038824200630188,,
74,9599,0.17479847371578217,0.7452458143234253,,
74,9649,0.14725224673748016,0.8516154289245605,,
74,9674,,,0.21417705714702606,0.7724579572677612
75,9699,0.305418998003006,0.7646886110305786,,
75,9749,0.36394673585891724,0.5100159645080566,,
75,9799,0.36509355902671814,0.759960412979126,,
75,9803,,,0.21879160404205322,0.7675570249557495
76,9849,0.2490902841091156,0.7678430676460266,,
76,9899,0.1913290172815323,0.8390345573425293,,
76,9932,,,0.21588565409183502,0.7689570188522339
77,9949,0.5594667196273804,0.6075541973114014,,
77,9999,0.22655922174453735,0.7041146755218506,,
77,10049,0.2246420979499817,0.6794555187225342,,
77,10061,,,0.2151254415512085,0.7693946361541748
78,10099,0.19589585065841675,0.7809763550758362,,
78,10149,0.1783086657524109,0.8470631241798401,,
78,10190,,,0.2064637839794159,0.7770217657089233
79,10199,0.268847793340683,0.7395428419113159,,
79,10249,0.19622427225112915,0.7649834752082825,,
79,10299,0.3521592319011688,0.7018032073974609,,
79,10319,,,0.22326906025409698,0.7630794644355774
80,10349,0.25825175642967224,0.5957318544387817,,
80,10399,0.3397412896156311,0.6683567762374878,,
80,10448,,,0.2228969782590866,0.7595720291137695
81,10449,0.38995251059532166,0.6818009614944458,,
81,10499,0.25957420468330383,0.7172293663024902,,
81,10549,0.2468307912349701,0.846126914024353,,
81,10577,,,0.6068977117538452,0.3878874182701111
82,10599,0.32170742750167847,0.728537917137146,,
82,10649,0.1750418245792389,0.7914077043533325,,
82,10699,0.17728368937969208,0.789280891418457,,
82,10706,,,0.2114904522895813,0.7732676863670349
83,10749,0.2133401781320572,0.7755882143974304,,
83,10799,0.3394568860530853,0.6395949125289917,,
83,10835,,,0.22764094173908234,0.7598767876625061
84,10849,0.28658491373062134,0.7601318359375,,
84,10899,0.20348384976387024,0.8138294219970703,,
84,10949,0.31881535053253174,0.63868647813797,,
84,10964,,,0.22126281261444092,0.7626675963401794
85,10999,0.301484614610672,0.7259148359298706,,
85,11049,0.16548272967338562,0.7554892301559448,,
85,11093,,,0.2503306269645691,0.738223135471344
86,11099,0.1974397897720337,0.7859656810760498,,
86,11149,0.25132352113723755,0.6913012862205505,,
86,11199,0.1612255573272705,0.789226233959198,,
86,11222,,,0.5554388165473938,0.43802571296691895
87,11249,0.2776474952697754,0.8331269025802612,,
87,11299,0.2496882528066635,0.8283450603485107,,
87,11349,0.44520676136016846,0.056305646896362305,,
87,11351,,,0.5344120264053345,0.45925551652908325
88,11399,0.33754441142082214,0.6831798553466797,,
88,11449,0.18991249799728394,0.7876017689704895,,
88,11480,,,0.2273987978696823,0.7597362399101257
89,11499,0.3072013556957245,0.5896090269088745,,
89,11549,0.28393587470054626,0.7009755373001099,,
89,11599,0.20168852806091309,0.7785238027572632,,
89,11609,,,0.2122398316860199,0.7713953256607056
90,11649,0.25526514649391174,0.8294717669487,,
90,11699,0.21790972352027893,0.833580732345581,,
90,11738,,,0.20874440670013428,0.7757037878036499
91,11749,0.15361326932907104,0.8168855905532837,,
91,11799,0.23299263417720795,0.6590166687965393,,
91,11849,0.22910749912261963,0.6672040820121765,,
91,11867,,,0.23568817973136902,0.7525300979614258
92,11899,0.8409614562988281,0.5329434871673584,,
92,11949,0.6878800392150879,0.6464676856994629,,
92,11996,,,0.2312159240245819,0.7562742829322815
93,11999,0.2574816346168518,0.8288731575012207,,
93,12049,0.17122429609298706,0.848483681678772,,
93,12099,0.15853118896484375,0.8419963121414185,,
93,12125,,,0.35460135340690613,0.6357573866844177
94,12149,0.23987558484077454,0.8056896328926086,,
94,12199,0.27523303031921387,0.5340185165405273,,
94,12249,0.4557749629020691,0.4117986559867859,,
94,12254,,,0.20838506519794464,0.7738281488418579
95,12299,0.1602623611688614,0.8331760168075562,,
95,12349,0.3379584550857544,0.6926487684249878,,
95,12383,,,0.25233179330825806,0.7365890741348267
96,12399,0.39029765129089355,0.5828738212585449,,
96,12449,0.3132094740867615,0.6852880716323853,,
96,12499,0.17681899666786194,0.8185253143310547,,
96,12512,,,0.34893250465393066,0.6404242515563965
97,12549,0.2003064751625061,0.7014504671096802,,
97,12599,0.21566203236579895,0.5026146173477173,,
97,12641,,,0.2524622976779938,0.73643559217453
98,12649,0.22657239437103271,0.7696508169174194,,
98,12699,0.2119758278131485,0.7837326526641846,,
98,12749,0.12967485189437866,0.8774988055229187,,
98,12770,,,0.3533567190170288,0.637344479560852
99,12799,0.17296642065048218,0.8122768402099609,,
99,12849,0.4895758032798767,0.6328414678573608,,
99,12899,0.1503891497850418,0.8483481407165527,,
99,12899,,,0.4850362241268158,0.5063492655754089
100,12949,0.1404556781053543,0.8706112504005432,,
100,12999,0.3386566638946533,0.644222617149353,,
100,13028,,,0.20927083492279053,0.7764552235603333
101,13049,0.26798346638679504,0.7583553791046143,,
101,13099,0.18373309075832367,0.7555060982704163,,
101,13149,0.2716650664806366,0.7525770664215088,,
101,13157,,,0.21730875968933105,0.7676351070404053
102,13199,0.20489844679832458,0.8124306201934814,,
102,13249,0.1654656082391739,0.8659199476242065,,
102,13286,,,0.20902356505393982,0.7745199799537659
103,13299,0.25885823369026184,0.7908958792686462,,
103,13349,0.33336132764816284,0.3677838444709778,,
103,13399,0.5007599592208862,0.6113302111625671,,
103,13415,,,0.20897191762924194,0.7752333879470825
104,13449,0.4684336185455322,0.6034303903579712,,
104,13499,0.21629679203033447,0.699872612953186,,
104,13544,,,0.40488728880882263,0.5851432681083679
105,13549,0.2142893671989441,0.8067772388458252,,
105,13599,0.13766631484031677,0.8200049996376038,,
105,13649,0.5134690999984741,0.6572467684745789,,
105,13673,,,0.3011372983455658,0.688399076461792
106,13699,0.12209109216928482,0.8660557866096497,,
106,13749,0.2780674993991852,0.7363577485084534,,
106,13799,0.2826484441757202,0.8076165318489075,,
106,13802,,,0.44468510150909424,0.5458333492279053
107,13849,0.2657943367958069,0.6899109482765198,,
107,13899,0.1856963336467743,0.807718813419342,,
107,13931,,,0.3580223023891449,0.6319644451141357
108,13949,0.18177561461925507,0.8655202388763428,,
108,13999,0.2907581627368927,0.5704736709594727,,
108,14049,0.22032584249973297,0.8298268914222717,,
108,14060,,,0.4835529029369354,0.507279634475708
109,14099,0.2443837970495224,0.749847412109375,,
109,14149,0.8269282579421997,0.523430585861206,,
109,14189,,,0.20588833093643188,0.7788976430892944
110,14199,0.15961775183677673,0.8651443719863892,,
110,14249,0.12720654904842377,0.7638099789619446,,
110,14299,0.15475687384605408,0.8700340986251831,,
110,14318,,,0.21811681985855103,0.7666022777557373
111,14349,0.15963757038116455,0.8364769220352173,,
111,14399,0.09699556231498718,0.9149439930915833,,
111,14447,,,0.38108211755752563,0.609946608543396
112,14449,0.36031174659729004,0.6912668943405151,,
112,14499,0.15951651334762573,0.8639042973518372,,
112,14549,0.2529044449329376,0.438867449760437,,
112,14576,,,0.3008657991886139,0.688028872013092
113,14599,0.18688155710697174,0.8768632411956787,,
113,14649,0.17577126622200012,0.8041811585426331,,
113,14699,0.285616010427475,0.8117088675498962,,
113,14705,,,0.21275271475315094,0.7733775973320007
114,14749,0.1668485701084137,0.8013648390769958,,
114,14799,0.5547067523002625,0.5140843391418457,,
114,14834,,,0.2304164320230484,0.7567194700241089
115,14849,0.2738468647003174,0.7218203544616699,,
115,14899,0.19524115324020386,0.683800995349884,,
115,14949,0.41187185049057007,0.39939093589782715,,
115,14963,,,0.20955130457878113,0.7761778831481934
116,14999,0.2649281919002533,0.7096297740936279,,
116,15049,0.14153233170509338,0.8404713869094849,,
116,15092,,,0.22906744480133057,0.7582928538322449
117,15099,0.15656720101833344,0.8652989268302917,,
117,15149,0.1992260366678238,0.7745227217674255,,
117,15199,0.1918897032737732,0.7610843181610107,,
117,15221,,,0.23767265677452087,0.7502856850624084
118,15249,0.3047933578491211,0.6609960198402405,,
118,15299,0.47053685784339905,0.5618209838867188,,
118,15349,0.09039773046970367,0.9094339609146118,,
118,15350,,,0.219709575176239,0.7673813104629517
119,15399,0.3847240209579468,0.5242041349411011,,
119,15449,0.413963258266449,0.6574187278747559,,
119,15479,,,0.22942954301834106,0.7589972019195557
120,15499,0.22579099237918854,0.7931041717529297,,
120,15549,0.17640845477581024,0.7381160259246826,,
120,15599,0.2918105125427246,0.5977404117584229,,
120,15608,,,0.5140742659568787,0.47769904136657715
121,15649,0.19668833911418915,0.6648304462432861,,
121,15699,0.16618581116199493,0.7634700536727905,,
121,15737,,,0.27525651454925537,0.7145479917526245
122,15749,0.15792588889598846,0.8580788373947144,,
122,15799,0.16074907779693604,0.7920119762420654,,
122,15849,0.26007553935050964,0.673784613609314,,
122,15866,,,0.34502893686294556,0.6444438099861145
123,15899,0.22433292865753174,0.8170242309570312,,
123,15949,0.06763996183872223,0.8961196541786194,,
123,15995,,,0.21813488006591797,0.7679082155227661
124,15999,0.11050982773303986,0.6966133117675781,,
124,16049,0.29795628786087036,0.7562577724456787,,
124,16099,0.2415311634540558,0.569066047668457,,
124,16124,,,0.20989587903022766,0.7750065326690674
125,16149,0.14824548363685608,0.7320194244384766,,
125,16199,0.15242424607276917,0.8972311019897461,,
125,16249,0.161497101187706,0.7798117995262146,,
125,16253,,,0.5814648866653442,0.4117409586906433
126,16299,0.2455781251192093,0.8054165840148926,,
126,16349,0.10703452676534653,0.8755034804344177,,
126,16382,,,0.2105206549167633,0.7740066051483154
127,16399,0.22028428316116333,0.8443290591239929,,
127,16449,0.21363523602485657,0.6779006719589233,,
127,16499,0.4948078691959381,0.3617405295372009,,
127,16511,,,0.20821239054203033,0.7754794359207153
128,16549,0.2511933445930481,0.5572935342788696,,
128,16599,0.21243175864219666,0.8291001319885254,,
128,16640,,,0.21182270348072052,0.7713374495506287
129,16649,0.7868916392326355,0.4272664189338684,,
129,16699,0.42515891790390015,0.7224000692367554,,
129,16749,0.270887166261673,0.8200053572654724,,
129,16769,,,0.2155466079711914,0.7669898271560669
130,16799,0.14752566814422607,0.7822631001472473,,
130,16849,0.3480200171470642,0.658748209476471,,
130,16898,,,0.39355504512786865,0.5973682403564453
131,16899,0.41113075613975525,0.7137397527694702,,
131,16949,0.16856615245342255,0.7535365223884583,,
131,16999,0.11547345668077469,0.8357792496681213,,
131,17027,,,0.21690620481967926,0.7695946097373962
132,17049,0.09327223151922226,0.872570812702179,,
132,17099,0.22997386753559113,0.7428574562072754,,
132,17149,0.1744251549243927,0.7851605415344238,,
132,17156,,,0.537411630153656,0.45464104413986206
133,17199,0.17045071721076965,0.744265079498291,,
133,17249,0.46052879095077515,0.6125767230987549,,
133,17285,,,0.22510173916816711,0.7626480460166931
134,17299,0.1379729062318802,0.8455756306648254,,
134,17349,0.4495390057563782,0.5691123008728027,,
134,17399,0.4796343445777893,0.6774552464485168,,
134,17414,,,0.3307793438434601,0.6587511301040649
135,17449,0.2754376530647278,0.7886264324188232,,
135,17499,0.2525482475757599,0.7373257875442505,,
135,17543,,,0.21379515528678894,0.7726448178291321
136,17549,0.14906436204910278,0.7964208126068115,,
136,17599,0.41766202449798584,-1.0431149005889893,,
136,17649,0.15443207323551178,0.7564663887023926,,
136,17672,,,0.4857115149497986,0.5055482983589172
137,17699,0.13230518996715546,0.8495893478393555,,
137,17749,0.10698282718658447,0.899411678314209,,
137,17799,0.2481989562511444,0.7322614192962646,,
137,17801,,,0.2360278218984604,0.7521840333938599
138,17849,0.22482575476169586,0.6937144994735718,,
138,17899,0.24219925701618195,0.7818143963813782,,
138,17930,,,0.21410788595676422,0.7684053778648376
139,17949,0.4600818157196045,0.48252952098846436,,
139,17999,0.1915077269077301,0.8124984502792358,,
139,18049,0.29278773069381714,0.6793069839477539,,
139,18059,,,0.21059466898441315,0.7746047377586365
140,18099,0.3294254243373871,0.5685174465179443,,
140,18149,0.18668301403522491,0.8055065274238586,,
140,18188,,,0.21622049808502197,0.7708225250244141
141,18199,0.23805153369903564,0.769126296043396,,
141,18249,0.2273905873298645,0.748282790184021,,
141,18299,0.3171192407608032,0.7321509122848511,,
141,18317,,,0.5255727171897888,0.4655321538448334
142,18349,0.20113259553909302,0.7595040798187256,,
142,18399,0.2162100076675415,0.7173541784286499,,
142,18446,,,0.2143521010875702,0.7716914415359497
143,18449,0.15473483502864838,0.8064652681350708,,
143,18499,0.3643661141395569,0.44662797451019287,,
143,18549,0.20527103543281555,0.7679547071456909,,
143,18575,,,0.2131868153810501,0.7722775340080261
144,18599,0.4172445833683014,0.6370506286621094,,
144,18649,0.23404815793037415,0.8244853019714355,,
144,18699,0.38777944445610046,0.6756502389907837,,
144,18704,,,0.25704413652420044,0.7317591309547424
145,18749,0.30670076608657837,0.7469068765640259,,
145,18799,0.20296987891197205,0.8460894823074341,,
145,18833,,,0.38944029808044434,0.6017493009567261
146,18849,0.3649595379829407,0.6980832815170288,,
146,18899,0.1670214831829071,0.7532986402511597,,
146,18949,0.2255837768316269,0.8238057494163513,,
146,18962,,,0.24621634185314178,0.7414604425430298
147,18999,0.2375410795211792,0.7571401000022888,,
147,19049,0.30335208773612976,0.4388120174407959,,
147,19091,,,0.21580561995506287,0.7708537578582764
148,19099,0.2982065677642822,0.6819658279418945,,
148,19149,0.25766661763191223,0.7466822862625122,,
148,19199,0.3827801048755646,0.709502100944519,,
148,19220,,,0.3398999571800232,0.6499127149581909
149,19249,0.29396337270736694,0.6205238103866577,,
149,19299,0.19191816449165344,0.7712392807006836,,
149,19349,0.17502985894680023,0.8159728050231934,,
149,19349,,,0.56745845079422,0.42467036843299866
150,19399,0.24988433718681335,0.6568475961685181,,
150,19449,0.2599696218967438,0.7759947180747986,,
150,19478,,,0.22133977711200714,0.7661663889884949
151,19499,0.790761411190033,0.4354645609855652,,
151,19549,0.35163047909736633,0.7425088882446289,,
151,19599,0.15696632862091064,0.8137574791908264,,
151,19607,,,0.21258576214313507,0.773377001285553
152,19649,0.48498815298080444,0.5348718166351318,,
152,19699,0.200640469789505,0.7402914762496948,,
152,19736,,,0.38540178537368774,0.6050541400909424
153,19749,0.265329509973526,0.7656748294830322,,
153,19799,0.4504668116569519,0.5854082107543945,,
153,19849,0.11293602734804153,0.8875969648361206,,
153,19865,,,0.20899459719657898,0.7752313613891602
154,19899,0.13909119367599487,0.8522303104400635,,
154,19949,0.24106836318969727,0.8165599703788757,,
154,19994,,,0.4404451549053192,0.5506375432014465
155,19999,0.2101958692073822,0.800179123878479,,
155,20049,0.2642618715763092,0.7207045555114746,,
155,20099,0.2245081067085266,0.8126060962677002,,
155,20123,,,0.21995531022548676,0.7658584117889404
156,20149,0.38028955459594727,0.67043137550354,,
156,20199,0.3822840750217438,0.3506135940551758,,
156,20249,0.2287057787179947,0.7255001068115234,,
156,20252,,,0.5826349258422852,0.4087600111961365
