epoch,step,train_loss,val_loss
25,13299,0.26707959175109863,
25,13349,0.1644650101661682,
25,13399,0.24766431748867035,
25,13415,,0.276271253824234
26,13449,0.10987896472215652,
26,13499,0.26491785049438477,
26,13549,0.2692614793777466,
26,13599,0.40554386377334595,
26,13649,0.18225590884685516,
26,13699,0.4199416935443878,
26,13749,0.4460635185241699,
26,13799,0.47574084997177124,
26,13849,0.2032454013824463,
26,13899,0.22418220341205597,
26,13931,,0.2780238389968872
27,13949,0.4095119535923004,
27,13999,0.381225049495697,
27,14049,0.2916421592235565,
27,14099,0.25431665778160095,
27,14149,0.33459287881851196,
27,14199,0.3878222107887268,
27,14249,0.23244072496891022,
27,14299,0.4178364872932434,
27,14349,0.1461496651172638,
27,14399,0.4161808490753174,
27,14447,,0.2727340757846832
28,14449,0.2658405005931854,
28,14499,0.7515067458152771,
28,14549,0.21210020780563354,
28,14599,0.3495207726955414,
28,14649,0.3394481837749481,
28,14699,0.3696592152118683,
28,14749,0.21565359830856323,
28,14799,0.3534022569656372,
28,14849,0.31178805232048035,
28,14899,0.18109337985515594,
28,14949,0.1589713990688324,
28,14963,,0.28550729155540466
29,14999,0.28561750054359436,
29,15049,0.23472489416599274,
29,15099,0.13440287113189697,
29,15149,0.20911473035812378,
29,15199,0.291076123714447,
29,15249,0.3817422091960907,
29,15299,0.2538893222808838,
29,15349,0.22652171552181244,
29,15399,0.22334066033363342,
29,15449,0.3473760187625885,
29,15479,,0.2709660530090332
30,15499,0.2651847004890442,
30,15549,0.37062135338783264,
30,15599,0.11491353064775467,
30,15649,0.4852108061313629,
30,15699,0.2555498480796814,
30,15749,0.3083423674106598,
30,15799,0.3923538029193878,
30,15849,0.27326998114585876,
30,15899,0.24007369577884674,
30,15949,0.4130857586860657,
30,15995,,0.2811303734779358
31,15999,0.32972094416618347,
31,16049,0.3632943034172058,
31,16099,0.2246982455253601,
31,16149,0.2220115214586258,
31,16199,0.29437726736068726,
31,16249,0.3140745759010315,
31,16299,0.44456231594085693,
31,16349,0.20436805486679077,
31,16399,0.27235308289527893,
31,16449,0.16917499899864197,
31,16499,0.09143416583538055,
31,16511,,0.2778346836566925
32,16549,0.19498109817504883,
32,16599,0.6326748132705688,
32,16649,0.26272299885749817,
32,16699,0.2841707766056061,
32,16749,0.1521630585193634,
32,16799,0.15045267343521118,
32,16849,0.22071467339992523,
32,16899,0.35970163345336914,
32,16949,0.5769696235656738,
32,16999,0.2327863723039627,
32,17027,,0.2890283167362213
33,17049,0.2507161796092987,
33,17099,0.1855187714099884,
33,17149,0.5469228029251099,
33,17199,0.14049410820007324,
33,17249,0.27811217308044434,
33,17299,0.3719281852245331,
33,17349,0.625482439994812,
33,17399,0.48064032196998596,
33,17449,0.2832680344581604,
33,17499,0.6374850273132324,
33,17543,,0.26971256732940674
34,17549,0.17387516796588898,
34,17599,0.5177125930786133,
34,17649,0.25284114480018616,
34,17699,0.25303322076797485,
34,17749,0.21877573430538177,
34,17799,0.21040281653404236,
34,17849,0.26069560647010803,
34,17899,0.14862285554409027,
34,17949,0.2046986222267151,
34,17999,0.4611237645149231,
34,18049,0.2475869208574295,
34,18059,,0.27624833583831787
35,18099,0.3119434118270874,
35,18149,0.2931942641735077,
35,18199,0.19976143538951874,
35,18249,0.29152506589889526,
35,18299,0.1562362015247345,
35,18349,0.21523486077785492,
35,18399,0.20282676815986633,
35,18449,0.34912893176078796,
35,18499,0.14610841870307922,
35,18549,0.23991622030735016,
35,18575,,0.28023841977119446
36,18599,0.6116777062416077,
36,18649,0.2804647386074066,
36,18699,0.2690337300300598,
36,18749,0.4325267970561981,
36,18799,0.32047295570373535,
36,18849,0.26372969150543213,
36,18899,0.2307736724615097,
36,18949,0.25490841269493103,
36,18999,0.1111491322517395,
36,19049,0.348380446434021,
36,19091,,0.26892033219337463
37,19099,0.21447494626045227,
37,19149,0.11833562701940536,
37,19199,0.15004169940948486,
37,19249,0.1759483367204666,
37,19299,0.14230141043663025,
37,19349,0.1907549947500229,
37,19399,0.3041902482509613,
37,19449,0.36288684606552124,
37,19499,0.37341949343681335,
37,19549,0.14607448875904083,
37,19599,0.41304394602775574,
37,19607,,0.2695569396018982
38,19649,0.4731655716896057,
38,19699,0.280312180519104,
38,19749,0.23499763011932373,
38,19799,0.19408173859119415,
38,19849,0.472692608833313,
38,19899,0.24910791218280792,
38,19949,0.23271219432353973,
38,19999,0.38618728518486023,
38,20049,0.3019008934497833,
38,20099,0.07163336127996445,
38,20123,,0.26242613792419434
39,20149,0.27162298560142517,
39,20199,0.40025007724761963,
39,20249,0.35004743933677673,
39,20299,0.2977021038532257,
39,20349,0.2360154390335083,
39,20399,0.42828214168548584,
39,20449,0.2802482843399048,
39,20499,0.25635969638824463,
39,20549,0.3186694383621216,
39,20599,0.2140422910451889,
39,20639,,0.26590919494628906
40,20649,0.42450571060180664,
40,20699,0.1991387903690338,
40,20749,0.2647264003753662,
40,20799,0.5090044736862183,
40,20849,0.3207337558269501,
40,20899,0.748843252658844,
40,20949,0.2503582239151001,
40,20999,0.1154041662812233,
40,21049,0.22801066935062408,
40,21099,0.20624692738056183,
40,21149,0.32454508543014526,
40,21155,,0.2768791913986206
41,21199,0.484857439994812,
41,21249,0.08838456869125366,
41,21299,0.24858000874519348,
41,21349,0.26847222447395325,
41,21399,0.2386178821325302,
41,21449,0.1640627086162567,
41,21499,0.25437164306640625,
41,21549,0.20598091185092926,
41,21599,0.38378003239631653,
41,21649,0.24660658836364746,
41,21671,,0.27301663160324097
42,21699,0.24119815230369568,
42,21749,0.24211864173412323,
42,21799,0.4207143485546112,
42,21849,0.23038771748542786,
42,21899,0.14498691260814667,
42,21949,0.5020126104354858,
42,21999,0.17492924630641937,
42,22049,0.12864698469638824,
42,22099,0.4381559193134308,
42,22149,0.24067142605781555,
42,22187,,0.2649645507335663
43,22199,0.145603209733963,
43,22249,0.4422737658023834,
43,22299,0.18050327897071838,
43,22349,0.23769888281822205,
43,22399,0.12225170433521271,
43,22449,0.5400553941726685,
43,22499,0.2523466944694519,
43,22549,0.2499588578939438,
43,22599,0.39795976877212524,
43,22649,0.5058239102363586,
43,22699,0.5610442757606506,
43,22703,,0.26591572165489197
44,22749,0.2833007574081421,
44,22799,0.14227458834648132,
44,22849,0.29202213883399963,
44,22899,0.22660180926322937,
44,22949,0.23918914794921875,
44,22999,0.4558298587799072,
44,23049,0.4197371006011963,
44,23099,0.3322424590587616,
44,23149,0.1990368366241455,
44,23199,0.11506114155054092,
44,23219,,0.2651843726634979
45,23249,0.31446313858032227,
45,23299,0.15401595830917358,
45,23349,0.12757886946201324,
45,23399,0.5680890679359436,
45,23449,0.22573821246623993,
45,23499,0.1804637610912323,
45,23549,0.15605221688747406,
45,23599,0.468353807926178,
45,23649,0.3872169256210327,
45,23699,0.21976563334465027,
45,23735,,0.26575204730033875
46,23749,0.2543579041957855,
46,23799,0.19028501212596893,
46,23849,0.32622694969177246,
46,23899,0.4040820300579071,
46,23949,0.22247380018234253,
46,23999,0.14017431437969208,
46,24049,0.38606345653533936,
46,24099,0.3192385137081146,
46,24149,0.17272579669952393,
46,24199,0.2436470240354538,
46,24249,0.39770156145095825,
46,24251,,0.26267316937446594
47,24299,0.15677829086780548,
47,24349,0.2465444952249527,
47,24399,0.24359165132045746,
47,24449,0.1808856725692749,
47,24499,0.2742040157318115,
47,24549,0.6760408878326416,
47,24599,0.44607454538345337,
47,24649,0.3183721601963043,
47,24699,0.2618679404258728,
47,24749,0.19298917055130005,
47,24767,,0.267365038394928
48,24799,0.2867911458015442,
48,24849,0.38232555985450745,
48,24899,0.2980891466140747,
48,24949,0.21031782031059265,
48,24999,0.2875424027442932,
48,25049,0.1758560687303543,
48,25099,0.2484789490699768,
48,25149,0.331672728061676,
48,25199,0.18989674746990204,
48,25249,0.21629711985588074,
48,25283,,0.26420843601226807
49,25299,0.23107725381851196,
49,25349,0.24494560062885284,
49,25399,0.4076650142669678,
49,25449,0.5663561224937439,
49,25499,0.14068229496479034,
49,25549,0.2154952734708786,
49,25599,0.4756298363208771,
49,25649,0.14901597797870636,
49,25699,0.2663740813732147,
49,25749,0.2520493268966675,
49,25799,0.26954385638237,
49,25799,,0.2672865390777588
50,25849,0.3234320282936096,
50,25899,0.30590733885765076,
50,25949,0.2952195703983307,
50,25999,0.18570590019226074,
50,26049,0.23619267344474792,
50,26099,0.3932187855243683,
50,26149,0.16350683569908142,
50,26199,0.40834367275238037,
50,26249,0.6061232686042786,
50,26299,0.5736159086227417,
50,26315,,0.26578959822654724
51,26349,0.3963530957698822,
51,26399,0.2605489194393158,
51,26449,0.24843786656856537,
51,26499,0.2981112599372864,
51,26549,0.5031497478485107,
51,26599,0.5348185896873474,
51,26649,0.46930599212646484,
51,26699,0.2305435985326767,
51,26749,0.29206621646881104,
51,26799,0.2291325181722641,
51,26831,,0.2643789052963257
52,26849,0.3290065824985504,
52,26899,0.4076472818851471,
52,26949,0.3859538733959198,
52,26999,0.34847667813301086,
52,27049,0.20369994640350342,
52,27099,0.174142986536026,
52,27149,0.24323770403862,
52,27199,0.26760390400886536,
52,27249,0.18205967545509338,
52,27299,0.42354369163513184,
52,27347,,0.27285337448120117
53,27349,0.33539408445358276,
53,27399,0.2976314425468445,
53,27449,0.3848240375518799,
53,27499,0.2179236114025116,
53,27549,0.2997798025608063,
53,27599,0.1882239133119583,
53,27649,0.3231348693370819,
53,27699,0.1498079001903534,
53,27749,0.18880340456962585,
53,27799,0.24947074055671692,
53,27849,0.6928912401199341,
53,27863,,0.2648991048336029
54,27899,0.4404699206352234,
54,27949,0.1925879865884781,
54,27999,0.20363500714302063,
54,28049,0.17501190304756165,
54,28099,0.36430689692497253,
54,28149,0.10589325428009033,
54,28199,0.36284083127975464,
54,28249,0.31300705671310425,
54,28299,0.4809853434562683,
54,28349,0.4471575617790222,
54,28379,,0.2635004222393036
55,28399,0.2041170597076416,
55,28449,0.3184155523777008,
55,28499,0.3461512625217438,
55,28549,0.18986859917640686,
55,28599,0.24424484372138977,
55,28649,0.15846581757068634,
55,28699,0.3796514570713043,
55,28749,0.3857572376728058,
55,28799,0.24185380339622498,
55,28849,0.38039615750312805,
55,28895,,0.2743985950946808
56,28899,0.29440397024154663,
56,28949,0.35268598794937134,
56,28999,0.27854591608047485,
56,29049,0.5712534785270691,
56,29099,0.20789484679698944,
56,29149,0.13609667122364044,
56,29199,0.2306862324476242,
56,29249,0.217893585562706,
56,29299,0.2833479046821594,
56,29349,0.10657954961061478,
56,29399,0.41055968403816223,
56,29411,,0.26762276887893677
57,29449,0.22803673148155212,
57,29499,0.2513417899608612,
57,29549,0.32790595293045044,
57,29599,0.22741319239139557,
57,29649,0.18466661870479584,
57,29699,0.1463371366262436,
57,29749,0.3212243616580963,
57,29799,0.2873215973377228,
57,29849,0.31389090418815613,
57,29899,0.2579471170902252,
57,29927,,0.27219825983047485
58,29949,0.418680876493454,
58,29999,0.29077526926994324,
58,30049,0.4125754237174988,
58,30099,0.09377671033143997,
58,30149,0.10323940217494965,
58,30199,0.22500230371952057,
58,30249,0.3988598883152008,
58,30299,0.3058641850948334,
58,30349,0.28499123454093933,
58,30399,0.22236375510692596,
58,30443,,0.2626015543937683
59,30449,0.2560800015926361,
59,30499,0.15124909579753876,
59,30549,0.7135735750198364,
59,30599,0.14449536800384521,
59,30649,0.3836754560470581,
59,30699,0.16436132788658142,
59,30749,0.22027941048145294,
59,30799,0.24538570642471313,
59,30849,0.38637325167655945,
59,30899,0.21632547676563263,
59,30949,0.29744309186935425,
59,30959,,0.26829108595848083
60,30999,0.3678755462169647,
60,31049,0.18576903641223907,
60,31099,0.38637009263038635,
60,31149,0.34440091252326965,
60,31199,0.22055307030677795,
60,31249,0.21386690437793732,
60,31299,0.2673798203468323,
60,31349,0.15163889527320862,
60,31399,0.1274341493844986,
60,31449,0.34517839550971985,
60,31475,,0.26630643010139465
61,31499,0.48170149326324463,
61,31549,0.4087463319301605,
61,31599,0.12672284245491028,
61,31649,0.18139143288135529,
61,31699,0.32433268427848816,
61,31749,0.4937509000301361,
61,31799,0.22991490364074707,
61,31849,0.5184605717658997,
61,31899,0.27662843465805054,
61,31949,0.43670764565467834,
61,31991,,0.2621974050998688
62,31999,0.18328186869621277,
62,32049,0.33143603801727295,
62,32099,0.18395236134529114,
62,32149,0.18005329370498657,
62,32199,0.2389492690563202,
62,32249,0.40423721075057983,
62,32299,0.08051447570323944,
62,32349,0.19910457730293274,
62,32399,0.37676507234573364,
62,32449,0.1971682906150818,
62,32499,0.3813313841819763,
62,32507,,0.26321107149124146
63,32549,0.3414771258831024,
63,32599,0.16920115053653717,
63,32649,0.12303176522254944,
63,32699,0.16058985888957977,
63,32749,0.2155253291130066,
63,32799,0.16940750181674957,
63,32849,0.32718273997306824,
63,32899,0.4021439254283905,
63,32949,0.21340759098529816,
63,32999,0.1842583864927292,
63,33023,,0.2582698166370392
64,33049,0.2086481899023056,
64,33099,0.2652665972709656,
64,33149,0.31409549713134766,
64,33199,0.2684354782104492,
64,33249,0.4179336130619049,
64,33299,0.17740224301815033,
64,33349,0.23437148332595825,
64,33399,0.14909519255161285,
64,33449,0.19010047614574432,
64,33499,0.2519942820072174,
64,33539,,0.25972312688827515
65,33549,0.17483313381671906,
65,33599,0.15772545337677002,
65,33649,0.23446696996688843,
65,33699,0.10909820348024368,
65,33749,0.3451087176799774,
65,33799,0.23169629275798798,
65,33849,0.15087489783763885,
65,33899,0.3456715941429138,
65,33949,0.21960103511810303,
65,33999,0.19134779274463654,
65,34049,0.2060573399066925,
65,34055,,0.26758402585983276
66,34099,0.11785903573036194,
66,34149,0.3481472134590149,
66,34199,0.227608323097229,
66,34249,0.3980952501296997,
66,34299,0.25832024216651917,
66,34349,0.22899949550628662,
66,34399,0.14678913354873657,
66,34449,0.2024131566286087,
66,34499,0.13013972342014313,
66,34549,0.7970177531242371,
66,34571,,0.25760528445243835
67,34599,0.3190842270851135,
67,34649,0.3198317885398865,
67,34699,0.39759862422943115,
67,34749,0.13436126708984375,
67,34799,0.18166275322437286,
67,34849,0.22686579823493958,
67,34899,0.39038968086242676,
67,34949,0.4086165130138397,
67,34999,0.1546974778175354,
67,35049,0.1121002808213234,
67,35087,,0.25545042753219604
68,35099,0.1246054545044899,
68,35149,0.15781700611114502,
68,35199,0.37590792775154114,
68,35249,0.163602814078331,
68,35299,0.20479366183280945,
68,35349,0.2724778950214386,
68,35399,0.29909202456474304,
68,35449,0.3364618718624115,
68,35499,0.15341511368751526,
68,35549,0.20633020997047424,
68,35599,0.1523182988166809,
68,35603,,0.25825610756874084
69,35649,0.32417595386505127,
69,35699,0.2062624841928482,
69,35749,0.28403735160827637,
69,35799,0.18331559002399445,
69,35849,0.4849073886871338,
69,35899,0.17347858846187592,
69,35949,0.21126078069210052,
69,35999,0.33015283942222595,
69,36049,0.2800709903240204,
69,36099,0.3730565905570984,
69,36119,,0.26342082023620605
70,36149,0.23484313488006592,
70,36199,0.23916450142860413,
70,36249,0.21281594038009644,
70,36299,0.4508153200149536,
70,36349,0.4452773928642273,
70,36399,0.15092584490776062,
70,36449,0.3181973695755005,
70,36499,0.46221864223480225,
70,36549,0.35899004340171814,
70,36599,0.5591399669647217,
70,36635,,0.26867184042930603
71,36649,0.18742360174655914,
71,36699,0.2618675231933594,
71,36749,0.07736695557832718,
71,36799,0.2429155707359314,
71,36849,0.29535403847694397,
71,36899,0.2359030544757843,
71,36949,0.3375914394855499,
71,36999,0.16642610728740692,
71,37049,0.31683316826820374,
71,37099,0.542915940284729,
71,37149,0.32129430770874023,
71,37151,,0.2630135416984558
72,37199,0.18261638283729553,
72,37249,0.11868240684270859,
72,37299,0.2643202841281891,
72,37349,0.13120029866695404,
72,37399,0.28143075108528137,
72,37449,0.5142311453819275,
72,37499,0.19319996237754822,
72,37549,0.17918892204761505,
72,37599,0.27144017815589905,
72,37649,0.3869165778160095,
72,37667,,0.2573830485343933
73,37699,0.2917524576187134,
73,37749,0.4045200049877167,
73,37799,0.15960067510604858,
73,37849,0.5785503387451172,
73,37899,0.2761840224266052,
73,37949,0.2778657376766205,
73,37999,0.18419493734836578,
73,38049,0.2926734983921051,
73,38099,0.2118137925863266,
73,38149,0.420577734708786,
73,38183,,0.2601912021636963
74,38199,0.521577000617981,
74,38249,0.41936153173446655,
74,38299,0.637613832950592,
74,38349,0.23928380012512207,
74,38399,0.21414834260940552,
74,38449,0.15524400770664215,
74,38499,0.20755690336227417,
74,38549,0.09613426774740219,
74,38599,0.46029046177864075,
74,38649,0.16559404134750366,
74,38699,0.19982697069644928,
74,38699,,0.2579313814640045
75,38749,0.32865622639656067,
75,38799,0.35683852434158325,
75,38849,0.4702656865119934,
75,38899,0.20513714849948883,
75,38949,0.248141810297966,
75,38999,0.2514744699001312,
75,39049,0.4162885546684265,
75,39099,0.3818609118461609,
75,39149,0.27400118112564087,
75,39199,0.2490048110485077,
75,39215,,0.2583951950073242
76,39249,0.43031439185142517,
76,39299,0.37428006529808044,
76,39349,0.33361876010894775,
76,39399,0.5003892183303833,
76,39449,0.19790078699588776,
76,39499,0.31148770451545715,
76,39549,0.11011585593223572,
76,39599,0.23119843006134033,
76,39649,0.09776317328214645,
76,39699,0.1394495964050293,
76,39731,,0.25639137625694275
77,39749,0.13797561824321747,
77,39799,0.349453866481781,
77,39849,0.134695902466774,
77,39899,0.4400341510772705,
77,39949,0.14259329438209534,
77,39999,0.39670082926750183,
77,40049,0.26515936851501465,
77,40099,0.3927587866783142,
77,40149,0.19873005151748657,
77,40199,0.15098844468593597,
77,40247,,0.2552953362464905
78,40249,0.15246139466762543,
78,40299,0.1909608095884323,
78,40349,0.28236037492752075,
78,40399,0.17331522703170776,
78,40449,0.09930413961410522,
78,40499,0.129480242729187,
78,40549,0.2774014174938202,
78,40599,0.3018323481082916,
78,40649,0.20512130856513977,
78,40699,0.0894813984632492,
78,40749,0.26221343874931335,
78,40763,,0.2559724748134613
79,40799,0.3818230628967285,
79,40849,0.36132434010505676,
79,40899,0.25423818826675415,
79,40949,0.1140260100364685,
79,40999,0.12211161851882935,
79,41049,0.13032212853431702,
79,41099,0.25964492559432983,
79,41149,0.35047969222068787,
79,41199,0.5535776019096375,
79,41249,0.4628431499004364,
79,41279,,0.2549751400947571
80,41299,0.26398295164108276,
80,41349,0.2294161319732666,
80,41399,0.1451159566640854,
80,41449,0.25366759300231934,
80,41499,0.12539251148700714,
80,41549,0.23914434015750885,
80,41599,0.19617772102355957,
80,41649,0.2415866255760193,
80,41699,0.3510230779647827,
80,41749,0.25494664907455444,
80,41795,,0.2625899314880371
81,41799,0.16604118049144745,
81,41849,0.394051730632782,
81,41899,0.14884930849075317,
81,41949,0.3709363043308258,
81,41999,0.1516226828098297,
81,42049,0.18132056295871735,
81,42099,0.25438225269317627,
81,42149,0.44469594955444336,
81,42199,0.43554750084877014,
81,42249,0.37713155150413513,
81,42299,0.2188597470521927,
81,42311,,0.2602493464946747
82,42349,0.37070947885513306,
82,42399,0.26151758432388306,
82,42449,0.1153780072927475,
82,42499,0.14084385335445404,
82,42549,0.09487257152795792,
82,42599,0.17067758738994598,
82,42649,0.21200762689113617,
