epoch,step,train_loss,train_r2,val_loss,val_r2
18,2450,,,0.24726691842079163,0.7399963140487671
19,2499,0.20489662885665894,0.7188130021095276,,
19,2549,0.21057167649269104,0.6245905756950378,,
19,2579,,,0.33741629123687744,0.6520088315010071
20,2599,0.4948737323284149,0.6051194667816162,,
20,2649,0.21403048932552338,0.8301543593406677,,
20,2699,0.256035178899765,0.6945915818214417,,
20,2708,,,0.24826139211654663,0.7394136786460876
21,2749,0.30495184659957886,0.3963841199874878,,
21,2799,0.13954444229602814,0.8184999823570251,,
21,2837,,,0.3708926737308502,0.6189513206481934
22,2849,0.18759751319885254,0.8129808902740479,,
22,2899,0.45959243178367615,0.6256448030471802,,
22,2949,0.17236563563346863,0.7570931911468506,,
22,2966,,,0.25678297877311707,0.7304378747940063
23,2999,0.265780508518219,0.7218519449234009,,
23,3049,0.22311235964298248,0.8396987318992615,,
23,3095,,,0.2522834837436676,0.7324746251106262
24,3099,0.24508115649223328,0.6956467032432556,,
24,3149,0.2023816704750061,0.6894785761833191,,
24,3199,0.379489541053772,0.6162216663360596,,
24,3224,,,0.22635410726070404,0.7579302191734314
25,3249,0.26180025935173035,0.7043097019195557,,
25,3299,0.3078533411026001,0.7655079364776611,,
25,3349,0.286597341299057,0.7821121215820312,,
25,3353,,,0.45154616236686707,0.5391867160797119
26,3399,0.3322484493255615,0.584804892539978,,
26,3449,0.29628080129623413,0.6134172081947327,,
26,3482,,,0.22758473455905914,0.7569446563720703
27,3499,0.24200670421123505,0.705771803855896,,
27,3549,0.29321423172950745,0.6108359098434448,,
27,3599,0.13804833590984344,0.8458173274993896,,
27,3611,,,0.22255925834178925,0.7612627744674683
28,3649,0.2885109782218933,0.6988186240196228,,
28,3699,0.2307983636856079,0.6599551439285278,,
28,3740,,,0.29997795820236206,0.6898652911186218
29,3749,0.19222186505794525,0.7426902651786804,,
29,3799,0.35005801916122437,0.7255942821502686,,
29,3849,0.3334849774837494,0.718526303768158,,
29,3869,,,0.3550892472267151,0.6348066926002502
30,3899,0.20803797245025635,0.7563173174858093,,
30,3949,0.24002444744110107,0.8011069297790527,,
30,3998,,,0.22123952209949493,0.7619683742523193
31,3999,0.3771003186702728,0.7423903346061707,,
31,4049,0.1886652559041977,0.8063002228736877,,
31,4099,0.2030782550573349,0.7658474445343018,,
31,4127,,,0.22732511162757874,0.7570075988769531
32,4149,0.7130439281463623,-0.11851227283477783,,
32,4199,0.1983928233385086,0.7695353627204895,,
32,4249,0.3520764708518982,0.6985927820205688,,
32,4256,,,0.3837370276451111,0.6058142185211182
33,4299,0.327320396900177,0.4396466612815857,,
33,4349,0.5365051031112671,0.6082088947296143,,
33,4385,,,0.3179652690887451,0.6725384593009949
34,4399,0.4158109724521637,0.5763791799545288,,
34,4449,0.28903260827064514,0.7487747669219971,,
34,4499,0.16787543892860413,0.7533407807350159,,
34,4514,,,0.40710875391960144,0.5834842324256897
35,4549,0.10613378882408142,0.8999744057655334,,
35,4599,0.17306582629680634,0.6249208450317383,,
35,4643,,,0.22538809478282928,0.7598211169242859
36,4649,0.2659881114959717,0.6921260356903076,,
36,4699,0.28757745027542114,0.7555972337722778,,
36,4749,0.286579966545105,0.7504445314407349,,
36,4772,,,0.2186669111251831,0.7666715383529663
37,4799,0.23272216320037842,0.8095858097076416,,
37,4849,0.2988353669643402,0.6269049644470215,,
37,4899,0.22503399848937988,0.7164089679718018,,
37,4901,,,0.2221616506576538,0.7626948356628418
38,4949,0.4877312183380127,0.6517413854598999,,
38,4999,0.26035264134407043,0.8027089834213257,,
38,5030,,,0.22982385754585266,0.7563863396644592
39,5049,0.2625003755092621,0.6804811358451843,,
39,5099,0.3407694399356842,0.619530200958252,,
39,5149,0.30210453271865845,0.6609934568405151,,
39,5159,,,0.6009071469306946,0.3897011876106262
40,5199,0.26378753781318665,0.7888335585594177,,
40,5249,0.26792511343955994,0.7521925568580627,,
40,5288,,,0.5207405090332031,0.4709171652793884
41,5299,0.2809736132621765,0.8132346272468567,,
41,5349,0.2793898284435272,0.7731361389160156,,
41,5399,0.3231806755065918,0.653720498085022,,
41,5417,,,0.2610345780849457,0.7293364405632019
42,5449,0.16617906093597412,0.776618480682373,,
42,5499,0.2247883826494217,0.8357998728752136,,
42,5546,,,0.44876307249069214,0.541481614112854
43,5549,0.2329605221748352,0.8042513728141785,,
43,5599,0.39905476570129395,0.6637430191040039,,
43,5649,0.12398544698953629,0.8436318635940552,,
43,5675,,,0.2584426999092102,0.7302706241607666
44,5699,0.16468507051467896,0.8450222611427307,,
44,5749,0.2061866968870163,0.6473942995071411,,
44,5799,0.21476870775222778,0.8096402883529663,,
44,5804,,,0.24130195379257202,0.7476474642753601
45,5849,0.23281320929527283,0.6995205879211426,,
45,5899,0.13247351348400116,0.8786515593528748,,
45,5933,,,0.21678107976913452,0.7690160274505615
46,5949,0.18302899599075317,0.7919360399246216,,
46,5999,0.1262345314025879,0.8978993892669678,,
46,6049,0.3209601640701294,0.04524850845336914,,
46,6062,,,0.21821241080760956,0.7667467594146729
47,6099,0.2445524036884308,0.6920639276504517,,
47,6149,0.3377125859260559,0.5758951902389526,,
47,6191,,,0.5174105167388916,0.4730405807495117
48,6199,0.4132317304611206,0.6771855354309082,,
48,6249,0.08064676076173782,0.9135023951530457,,
48,6299,0.19255664944648743,0.6770098805427551,,
48,6320,,,0.3235255777835846,0.6669037342071533
49,6349,0.18263769149780273,0.8420514464378357,,
49,6399,0.30240026116371155,0.7414300441741943,,
49,6449,0.2057865858078003,0.7962331771850586,,
49,6449,,,0.27697622776031494,0.7124476432800293
50,6499,0.7978739738464355,0.4940222501754761,,
50,6549,0.4382006824016571,0.7142984867095947,,
50,6578,,,0.23749355971813202,0.7512739300727844
51,6599,0.26931053400039673,0.7789958715438843,,
51,6649,0.3071184456348419,0.7828415632247925,,
51,6699,0.3555416762828827,0.6599736213684082,,
51,6707,,,0.29892680048942566,0.6904242634773254
52,6749,0.16309860348701477,0.7825074195861816,,
52,6799,0.21329312026500702,0.8080984950065613,,
52,6836,,,0.5576087236404419,0.43369433283805847
53,6849,0.18036380410194397,0.7579550743103027,,
53,6899,0.2635192573070526,0.7463250756263733,,
53,6949,0.20332437753677368,0.5744005441665649,,
53,6965,,,0.44602519273757935,0.544138491153717
54,6999,0.15156498551368713,0.7957175970077515,,
54,7049,0.439299613237381,0.47758787870407104,,
54,7094,,,0.5533140301704407,0.43783852458000183
55,7099,0.41831302642822266,0.2976300120353699,,
55,7149,0.21158944070339203,0.8106281161308289,,
55,7199,0.13658049702644348,0.8610183000564575,,
55,7223,,,0.4675464630126953,0.5237164497375488
56,7249,0.38028040528297424,0.6247237920761108,,
56,7299,0.19183368980884552,0.8296037316322327,,
56,7349,0.17546503245830536,0.8248504400253296,,
56,7352,,,0.24473129212856293,0.7431793212890625
57,7399,0.1422741413116455,0.6750165224075317,,
57,7449,0.09499356150627136,0.8812301158905029,,
57,7481,,,0.379810631275177,0.611355721950531
58,7499,0.12289050966501236,0.9063323736190796,,
58,7549,0.41348543763160706,0.6930702924728394,,
58,7599,0.18367451429367065,0.8307085633277893,,
58,7610,,,0.24593091011047363,0.7433255910873413
59,7649,0.18866769969463348,0.7888752818107605,,
59,7699,0.2353605479001999,0.745615541934967,,
59,7739,,,0.5364218950271606,0.45522740483283997
60,7749,0.21071359515190125,0.7723327279090881,,
60,7799,0.42593368887901306,0.6783881783485413,,
60,7849,0.48126348853111267,0.5971100330352783,,
60,7868,,,0.21368424594402313,0.7713181972503662
61,7899,0.4111383855342865,0.692182183265686,,
61,7949,0.16930405795574188,0.7443424463272095,,
61,7997,,,0.21295981109142303,0.7727301716804504
62,7999,0.2190343737602234,0.8258299827575684,,
62,8049,0.28842592239379883,0.6783925294876099,,
62,8099,0.2253713607788086,0.7690134048461914,,
62,8126,,,0.2225567102432251,0.7653340697288513
63,8149,0.17610687017440796,0.7682458162307739,,
63,8199,0.46882882714271545,0.659911036491394,,
63,8249,0.1223185807466507,0.8207333087921143,,
63,8255,,,0.211004376411438,0.7746986746788025
64,8299,0.2620105445384979,0.7816140651702881,,
64,8349,0.16167159378528595,0.8768200278282166,,
64,8384,,,0.34335649013519287,0.6471511125564575
65,8399,0.17480456829071045,0.856586217880249,,
65,8449,0.15957652032375336,0.8102881908416748,,
65,8499,0.29751378297805786,0.69276362657547,,
65,8513,,,0.37141358852386475,0.6198398470878601
66,8549,0.37506020069122314,0.7428669929504395,,
66,8599,0.28458163142204285,0.7571955919265747,,
66,8642,,,0.3076481521129608,0.6830407381057739
67,8649,0.1604631394147873,0.739111065864563,,
67,8699,0.373553603887558,0.561115562915802,,
67,8749,0.6062906980514526,0.479003369808197,,
67,8771,,,0.4303053617477417,0.561530590057373
68,8799,0.1335100531578064,0.8501009941101074,,
68,8849,0.19520792365074158,0.7181631326675415,,
68,8899,0.33389413356781006,0.669615626335144,,
68,8900,,,0.2153947502374649,0.7726643085479736
69,8949,0.10448671877384186,0.8717393279075623,,
69,8999,0.17651809751987457,0.8389777541160583,,
69,9029,,,0.21467357873916626,0.7730662822723389
70,9049,0.1785755753517151,0.8498789072036743,,
70,9099,0.2271263152360916,0.7612298727035522,,
70,9149,0.11218377947807312,0.858498215675354,,
70,9158,,,0.21413414180278778,0.7738628387451172
71,9199,0.10548488050699234,0.8822026252746582,,
71,9249,0.1241297572851181,0.8832198977470398,,
71,9287,,,0.2240523099899292,0.7644074559211731
72,9299,0.17805661261081696,0.8479613661766052,,
72,9349,0.4020935893058777,0.44584906101226807,,
72,9399,0.22838929295539856,0.8189888000488281,,
72,9416,,,0.20705567300319672,0.7773207426071167
73,9449,0.20209309458732605,0.28101444244384766,,
73,9499,0.36441633105278015,0.7706999778747559,,
73,9545,,,0.20622365176677704,0.7792211771011353
74,9549,0.3772258162498474,0.715279221534729,,
74,9599,0.14327019453048706,0.8333134055137634,,
74,9649,0.14377127587795258,0.8434028625488281,,
74,9674,,,0.3339711129665375,0.6574052572250366
75,9699,0.2998974621295929,0.7497833967208862,,
75,9749,0.3478347361087799,0.7046414017677307,,
75,9799,0.26836228370666504,0.7228699922561646,,
75,9803,,,0.47616779804229736,0.5137295722961426
76,9849,0.35226354002952576,0.7898048162460327,,
76,9899,0.29114946722984314,0.6725088357925415,,
76,9932,,,0.20785731077194214,0.7786630392074585
77,9949,0.3630430996417999,0.6709401607513428,,
77,9999,0.1393563151359558,0.8687737584114075,,
77,10049,0.3102671205997467,0.7544708847999573,,
77,10061,,,0.5089601874351501,0.48287615180015564
78,10099,0.3744991719722748,0.6817915439605713,,
78,10149,0.5567551851272583,0.6835649013519287,,
78,10190,,,0.25673696398735046,0.7326155304908752
79,10199,0.21607115864753723,0.7931063175201416,,
79,10249,0.7848989963531494,0.4261835813522339,,
79,10299,0.13576850295066833,0.8609539270401001,,
79,10319,,,0.2071085423231125,0.7785619497299194
80,10349,0.16700707376003265,0.8026056289672852,,
80,10399,0.17371869087219238,0.8151529431343079,,
80,10448,,,0.21679754555225372,0.7706639766693115
81,10449,0.26730334758758545,0.7164558172225952,,
81,10499,0.15347589552402496,0.8047320246696472,,
81,10549,0.27007782459259033,0.832565426826477,,
81,10577,,,0.2055203914642334,0.7809668779373169
82,10599,0.43612489104270935,0.629630446434021,,
82,10649,0.18224193155765533,0.8696728348731995,,
82,10699,0.2638806104660034,0.6475518345832825,,
82,10706,,,0.532313346862793,0.45885735750198364
83,10749,0.17918963730335236,0.7039026021957397,,
83,10799,0.18417945504188538,0.7547547221183777,,
83,10835,,,0.21931804716587067,0.7683138847351074
84,10849,0.26263874769210815,0.7584859728813171,,
84,10899,0.15873661637306213,0.7907707691192627,,
84,10949,0.2590615451335907,0.550156831741333,,
84,10964,,,0.34977078437805176,0.6401239037513733
85,10999,0.28718674182891846,0.59373939037323,,
85,11049,0.2842671275138855,0.7407256364822388,,
85,11093,,,0.43908077478408813,0.5513923764228821
86,11099,0.13846784830093384,0.8350622653961182,,
86,11149,0.23086148500442505,0.6326845288276672,,
86,11199,0.25809505581855774,0.5726879835128784,,
86,11222,,,0.2646697461605072,0.7245731949806213
87,11249,0.21062588691711426,0.6353504061698914,,
87,11299,0.328062504529953,0.6404573917388916,,
87,11349,0.23744384944438934,0.764025866985321,,
87,11351,,,0.21201811730861664,0.775407612323761
88,11399,0.20893384516239166,0.7484264373779297,,
88,11449,0.3758063018321991,0.702272891998291,,
88,11480,,,0.22411282360553741,0.7644606232643127
89,11499,0.32191094756126404,0.35228490829467773,,
89,11549,0.29270440340042114,0.7533416152000427,,
89,11599,0.22868455946445465,0.7637447118759155,,
89,11609,,,0.21082934737205505,0.7759509682655334
90,11649,0.3171389400959015,0.7219552993774414,,
90,11699,0.12094174325466156,0.8344277143478394,,
90,11738,,,0.47023841738700867,0.5203243494033813
91,11749,0.34586939215660095,0.5503365993499756,,
91,11799,0.3216917812824249,0.739416241645813,,
91,11849,0.19467899203300476,0.8547937870025635,,
91,11867,,,0.20466117560863495,0.7819472551345825
92,11899,0.24459803104400635,0.7095576524734497,,
92,11949,0.36163902282714844,0.6712219715118408,,
92,11996,,,0.2057417780160904,0.7797256708145142
93,11999,0.21105581521987915,0.7334115505218506,,
93,12049,0.1561250388622284,0.8367726802825928,,
93,12099,0.30542248487472534,0.6663117408752441,,
93,12125,,,0.4415036141872406,0.5490589141845703
94,12149,0.07311595976352692,0.8907968401908875,,
94,12199,0.16812077164649963,0.8257453441619873,,
94,12249,0.10482756793498993,0.899662971496582,,
94,12254,,,0.42761221528053284,0.5631969571113586
95,12299,0.1512315273284912,0.7845085263252258,,
95,12349,0.18408584594726562,0.8308185338973999,,
95,12383,,,0.2038000077009201,0.7825296521186829
96,12399,0.2545206546783447,0.7960696816444397,,
96,12449,0.26523834466934204,0.7858768105506897,,
96,12499,0.2856971323490143,0.7646603584289551,,
96,12512,,,0.2089601457118988,0.7779890894889832
97,12549,0.11620918661355972,0.7686365842819214,,
97,12599,0.1277909278869629,0.893606424331665,,
97,12641,,,0.26722902059555054,0.7221614122390747
98,12649,0.2951911687850952,0.44015389680862427,,
98,12699,0.22416095435619354,0.8488912582397461,,
98,12749,0.2506985664367676,0.8480767011642456,,
98,12770,,,0.4622119665145874,0.5281868577003479
99,12799,0.22793437540531158,0.7846469283103943,,
99,12849,0.31898340582847595,0.6919554471969604,,
99,12899,0.17895323038101196,0.8396736979484558,,
99,12899,,,0.21016277372837067,0.7773301601409912
100,12949,0.1399489790201187,0.8270972967147827,,
100,12999,0.14118385314941406,0.8622504472732544,,
100,13028,,,0.21330638229846954,0.7747246623039246
101,13049,0.24444569647312164,0.8003147840499878,,
101,13099,0.2599085569381714,0.6876193284988403,,
101,13149,0.36948361992836,0.6952186822891235,,
101,13157,,,0.20935554802417755,0.778129518032074
102,13199,0.364185094833374,0.7089074850082397,,
102,13249,0.21587640047073364,0.3437909483909607,,
102,13286,,,0.24867182970046997,0.7411190271377563
103,13299,0.20814718306064606,0.7898925542831421,,
103,13349,0.3440200090408325,0.6624101400375366,,
103,13399,0.1793983429670334,0.8456748127937317,,
103,13415,,,0.21151860058307648,0.7762076258659363
104,13449,0.10688113421201706,0.8535640835762024,,
104,13499,0.16806258261203766,0.8185523748397827,,
104,13544,,,0.21272751688957214,0.7744340300559998
105,13549,0.34347137808799744,0.703825831413269,,
105,13599,0.1430683732032776,0.743544340133667,,
105,13649,0.15491752326488495,0.8489015698432922,,
105,13673,,,0.3290681540966034,0.6610615849494934
106,13699,0.268422931432724,0.740068256855011,,
106,13749,0.3251802325248718,0.5962188839912415,,
106,13799,0.23418837785720825,0.676866888999939,,
106,13802,,,0.49704375863075256,0.4947039484977722
107,13849,0.2595252990722656,0.7665883302688599,,
107,13899,0.24604129791259766,0.6894915103912354,,
107,13931,,,0.21719466149806976,0.7699942588806152
108,13949,0.4096110463142395,0.6851716041564941,,
108,13999,0.24385279417037964,0.7384436726570129,,
108,14049,0.3100840747356415,0.7718747854232788,,
108,14060,,,0.21067331731319427,0.7727847695350647
109,14099,0.32472366094589233,0.7383335828781128,,
109,14149,0.45280903577804565,0.5139268636703491,,
109,14189,,,0.3015976846218109,0.6890853643417358
110,14199,0.3800528645515442,0.6262123584747314,,
110,14249,0.19422248005867004,0.7837516069412231,,
110,14299,0.16389955580234528,0.8271788954734802,,
110,14318,,,0.21182881295681,0.7738028168678284
111,14349,0.1765308678150177,0.7479959726333618,,
111,14399,0.2489866018295288,0.6103448867797852,,
111,14447,,,0.20530767738819122,0.7808828353881836
112,14449,0.15171703696250916,0.8227549195289612,,
112,14499,0.18195515871047974,0.7116140127182007,,
112,14549,0.17193637788295746,0.7911843061447144,,
112,14576,,,0.20410922169685364,0.7806347608566284
113,14599,0.18222352862358093,0.7744486927986145,,
113,14649,0.2626873552799225,0.8167535066604614,,
113,14699,0.20849400758743286,0.8388063907623291,,
113,14705,,,0.20742793381214142,0.7789690494537354
114,14749,0.12673106789588928,0.8526173830032349,,
114,14799,0.15384802222251892,0.7849466800689697,,
114,14834,,,0.2255989909172058,0.762041449546814
115,14849,0.13223671913146973,0.8782697319984436,,
115,14899,0.3951743543148041,0.651043176651001,,
115,14949,0.15476717054843903,0.8548396229743958,,
115,14963,,,0.40365639328956604,0.5858269929885864
116,14999,0.17384345829486847,0.8574575185775757,,
116,15049,0.31292423605918884,0.5649067759513855,,
116,15092,,,0.4217105805873871,0.5696021318435669
117,15099,0.1486334502696991,0.8538565039634705,,
117,15149,0.1998051255941391,0.7539288401603699,,
117,15199,0.2778892517089844,0.569894552230835,,
117,15221,,,0.5104098916053772,0.48013511300086975
118,15249,0.2427157461643219,0.4967101812362671,,
118,15299,0.26240378618240356,0.7672054767608643,,
118,15349,0.21026770770549774,0.7245661020278931,,
118,15350,,,0.2077755481004715,0.7785850763320923
119,15399,0.214303657412529,0.7044762372970581,,
119,15449,0.12023845314979553,0.8946648836135864,,
119,15479,,,0.4490201771259308,0.5412117838859558
120,15499,0.3648277819156647,0.6378508806228638,,
120,15549,0.09330346435308456,0.8758572936058044,,
120,15599,0.258492112159729,0.7414620518684387,,
120,15608,,,0.21132896840572357,0.7764701843261719
121,15649,0.14558196067810059,0.8907565474510193,,
121,15699,0.6017477512359619,0.42202723026275635,,
121,15737,,,0.4642929136753082,0.5266205072402954
122,15749,0.18673017621040344,0.8041144609451294,,
122,15799,0.19419032335281372,0.7955601215362549,,
122,15849,0.32297247648239136,0.6839585304260254,,
122,15866,,,0.22202594578266144,0.7667204141616821
123,15899,0.24641092121601105,0.8319812417030334,,
123,15949,0.2975899875164032,0.7666404247283936,,
123,15995,,,0.21012982726097107,0.7769046425819397
124,15999,0.1995118111371994,0.686779260635376,,
124,16049,0.2824785113334656,0.5458696484565735,,
124,16099,0.376541405916214,0.6844586133956909,,
124,16124,,,0.20751094818115234,0.7785531878471375
125,16149,0.14125387370586395,0.8649918437004089,,
125,16199,0.26422828435897827,0.7074221968650818,,
125,16249,0.39600053429603577,0.7324542999267578,,
125,16253,,,0.20811408758163452,0.7786617279052734
126,16299,0.2815166711807251,0.7748582363128662,,
126,16349,0.18142618238925934,0.7858058214187622,,
126,16382,,,0.25410330295562744,0.7357532978057861
127,16399,0.2930815815925598,0.7197122573852539,,
127,16449,0.20180225372314453,0.6784253120422363,,
127,16499,0.32699745893478394,0.7459405660629272,,
127,16511,,,0.2054740935564041,0.7807744145393372
128,16549,0.3411048352718353,0.7031057476997375,,
128,16599,0.2199392318725586,0.7820042371749878,,
128,16640,,,0.21069416403770447,0.777087926864624
129,16649,0.22799529135227203,0.8120312094688416,,
129,16699,0.3604070246219635,0.7378363609313965,,
129,16749,0.27049219608306885,0.7045041918754578,,
129,16769,,,0.20472654700279236,0.7811375856399536
130,16799,0.25915026664733887,0.5660643577575684,,
130,16849,0.3083614110946655,0.6314544081687927,,
130,16898,,,0.2644226849079132,0.7253969311714172
131,16899,0.22863666713237762,0.741020917892456,,
131,16949,0.1337480992078781,0.898769199848175,,
131,16999,0.20737510919570923,0.7573851346969604,,
131,17027,,,0.2299254983663559,0.758025050163269
132,17049,0.3634617030620575,0.5986314415931702,,
132,17099,0.3939584791660309,0.6811752319335938,,
132,17149,0.2297448217868805,0.8117395043373108,,
132,17156,,,0.20818264782428741,0.778297483921051
133,17199,0.15113329887390137,0.840118408203125,,
133,17249,0.3061150908470154,0.5884602665901184,,
133,17285,,,0.21122263371944427,0.7759458422660828
134,17299,0.2082386165857315,0.7746443152427673,,
134,17349,0.19857928156852722,0.8585677146911621,,
134,17399,0.1500384509563446,0.8632188439369202,,
134,17414,,,0.22835101187229156,0.7606664896011353
135,17449,0.1570797711610794,0.7895001173019409,,
135,17499,0.2566714584827423,0.7126306295394897,,
135,17543,,,0.20666934549808502,0.7776404619216919
136,17549,0.1566772162914276,0.8339648246765137,,
136,17599,0.13894648849964142,0.8197146654129028,,
136,17649,0.21153254806995392,0.7839758396148682,,
136,17672,,,0.2043687403202057,0.7807378768920898
137,17699,0.18624700605869293,0.8549268245697021,,
137,17749,0.19381031394004822,0.5807154178619385,,
137,17799,0.23496371507644653,0.7481492161750793,,
137,17801,,,0.4575705826282501,0.5346549153327942
138,17849,0.09785518795251846,0.863322913646698,,
138,17899,0.3112863004207611,0.700128436088562,,
138,17930,,,0.22111274302005768,0.7679988145828247
139,17949,0.39794260263442993,0.5492552518844604,,
139,17999,0.22386854887008667,0.7931556701660156,,
139,18049,0.2041541337966919,0.7047170996665955,,
139,18059,,,0.5141460299491882,0.47569766640663147
140,18099,0.3447352945804596,0.1309596300125122,,
140,18149,0.3460521996021271,0.6744621396064758,,
140,18188,,,0.5275847315788269,0.46324026584625244
141,18199,0.2827170491218567,0.757071852684021,,
141,18249,0.13263525068759918,0.821368932723999,,
141,18299,0.18503910303115845,0.8476336002349854,,
141,18317,,,0.4923277497291565,0.4986214339733124
142,18349,0.17798474431037903,0.8390883207321167,,
142,18399,0.16960203647613525,0.8168289661407471,,
142,18446,,,0.23412391543388367,0.7553093433380127
143,18449,0.09662232547998428,0.8242460489273071,,
143,18499,0.4372554421424866,0.6780816316604614,,
143,18549,0.16376334428787231,0.8405935168266296,,
143,18575,,,0.2197282910346985,0.7684397101402283
144,18599,0.12337096780538559,0.8631225824356079,,
144,18649,0.2870880365371704,0.7776104211807251,,
144,18699,0.2983396649360657,0.7078551054000854,,
144,18704,,,0.2709675133228302,0.7192042469978333
145,18749,0.20826144516468048,0.7540897130966187,,
145,18799,0.19210462272167206,0.7800962924957275,,
145,18833,,,0.20283183455467224,0.7835791707038879
146,18849,0.2340531051158905,0.7399240732192993,,
146,18899,0.2120281308889389,0.8301841616630554,,
146,18949,0.2678811550140381,0.7147291302680969,,
146,18962,,,0.21431070566177368,0.7729269862174988
147,18999,0.2411307394504547,0.7641819715499878,,
147,19049,0.35787007212638855,0.6945457458496094,,
147,19091,,,0.21797914803028107,0.7664774656295776
148,19099,0.1837809681892395,0.8180610537528992,,
148,19149,0.19818976521492004,0.6409257650375366,,
148,19199,0.18992772698402405,0.5059909820556641,,
148,19220,,,0.29041287302970886,0.6992905139923096
149,19249,0.24125589430332184,0.7372862696647644,,
149,19299,0.16200877726078033,0.7864140868186951,,
149,19349,0.2863888740539551,0.7696446776390076,,
149,19349,,,0.4027118682861328,0.5881015658378601
150,19399,0.17143456637859344,0.8079284429550171,,
150,19449,0.17623865604400635,0.8463996648788452,,
150,19478,,,0.20156292617321014,0.7842423319816589
151,19499,0.28992563486099243,0.7792366743087769,,
151,19549,0.2571362257003784,0.712515115737915,,
151,19599,0.27518001198768616,0.6712738275527954,,
151,19607,,,0.21644973754882812,0.771737813949585
152,19649,0.26460200548171997,0.6253265142440796,,
152,19699,0.13998621702194214,0.841621994972229,,
152,19736,,,0.20655828714370728,0.7790387272834778
153,19749,0.29656508564949036,0.775908350944519,,
153,19799,0.3345656096935272,0.730516791343689,,
153,19849,0.16594527661800385,0.7863662242889404,,
153,19865,,,0.3124752640724182,0.6777446269989014
154,19899,0.40471476316452026,0.5112184882164001,,
154,19949,0.27018967270851135,0.6663254499435425,,
154,19994,,,0.22641457617282867,0.7615669369697571
155,19999,0.15008871257305145,0.8286948800086975,,
155,20049,0.2910914123058319,0.648100733757019,,
155,20099,0.2460743933916092,0.7498143911361694,,
155,20123,,,0.21309959888458252,0.7748323678970337
156,20149,0.11648930609226227,0.9076232314109802,,
156,20199,0.33940407633781433,0.7704088687896729,,
156,20249,0.1510845273733139,0.8709279894828796,,
156,20252,,,0.21326634287834167,0.774660587310791
